date,year,type,country,area,activity,sex,age,injury,fatal,time
Aug,1955,Provoked,USA,California,Surfing,M,25,"Surfer grabbed shark, which turned & bit him and 2 lifeguards PROVOKED INCIDENT",N,
Aug,1955,Unprovoked,CROATIA, Primorje-Gorski Kotar County,Swimming,F,32,FATAL,Y,
Aug,1955,Unprovoked,AMERICAN SAMOA,Tutuila Island,Swimming,M,28,"FATAL, abdomen bitten  ",Y,A.M.
Aug,1955,Unprovoked,unknown,Open sea,Treading water,M,15,No injury,N,Early afternoon
Jul,1955,Unprovoked,JAPAN,Okayama Prefecture,,M,22,FATAL,Y,13h00
Jun,1955,Unprovoked,USA,Rhode Island,Wading,M,13,Bites on legs & thighs,N,
Feb,1955,Unprovoked,USA,California,Spearfishing,M,19,"Swimfin & 2 wool socks removed by shark, suit torn",N,12h00
Feb,1955,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,25,"FATAL, legs bitten ",Y,14h35
Jan,1955,Unprovoked,AUSTRALIA,New South Wales,Hunting lobsters in 2.4 m of water,M,13,"FATAL, anterior left leg & right calf bitten, no tissue lost  ",Y,14h30
Dec,1954,Unprovoked,AUSTRALIA,Victoria,Swimming,M,23,FATAL,Y,11h00
Dec,1954,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,16,Shallow lacerations on torso,N,11h00
Nov,1954,Unprovoked,USA,Wake Island,Spearfishing,M,0,Shoulder bitten,N,15h00
Oct,1954,Provoked,UNITED KINGDOM,Isle of Man,Fishing  (trawling),M,62,Arm broken by tail of netted shark PROVOKED INCIDENT,N,
Sep,1954,Unprovoked,USA,California,Swimming,M,35,Minor bruises & abrasions on leg,N,
Sep,1954,Unprovoked,AUSTRALIA,Torres Strait,"Spearfishing, hunting crayfish",M,35,"FATAL, after being bitten by shark, he was picked up by 85' trochus vessel Toorah that wrecked. His wounds reopened & he died ",Y,
Jul,1954,Unprovoked,BERMUDA,South shore ,Swimming,M,22,"Left thigh bitten, chest lacerated  & defense wounds on foot, fingers and hands",N,
Jun,1954,Unprovoked,AUSTRALIA,Queensland,Pearl diving from lugger Whyalla,M,30,"Shark bit right arm & shoulder, then Aken says, he ""knocked out"" the shark",N,16h30
Feb,1954,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,23,"FATAL, right thigh bitten ",Y,17h15
Jan,1954,Unprovoked,ARGENTINA,Buenos Aires Province,Floating,M,18,"Arm & left calf bitten, right leg lacerated",N,13h05
Jan,1954,Unprovoked,PAPUA NEW GUINEA,Madang Province,Crouching in the water,M,26,Back & thighs lacerated,N,Late afternoon
Dec,1953,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,F,0,Left calf lacerated,N,Morning
Dec,1953,Unprovoked,AUSTRALIA,Queensland,Swimming or wading out  to warn bathers that a shark had been seen,M,16,Bruised shoulder chest & foot,N,12h00
Aug,1953,Unprovoked,MEXICO,Guerrero,Free diving,M,19,No injury,,17h30
Jul,1953,Unprovoked,USA,Hawaii,Spearfishing,M,15,"FATAL, thigh bitten",Y,09h15
Apr,1953,Unprovoked,USA,Texas,Swimming,F,19,Lacerations to right foot,N,Afternoon
Feb,1953,Unprovoked,AUSTRALIA,New South Wales,Spearfishing,M,25,"Shark tore off face mask, diver’s face, nose & chin lacerated",N,18h00
Jan,1953,Unprovoked,AUSTRALIA,Tasmania,Fishing,F,0,"No injury to occupant, shark charged boat",N,Afternoon
Dec,1952,Unprovoked,AUSTRALIA,South Australia,"Fishing, setting nets",M,25,Bitten on thigh and buttocks,N,"""After dark"""
Aug,1952,Provoked,ITALY,Genoa  Province,Fishing,M,17,Bitten by hooked shark                      PROVOKED INCIDENT,N,
Dec,1952,Unprovoked,USA,California,Body surfing & treading water,M,17,"FATAL, leg lacerated  ",Y,14h00
Dec,1952,Unprovoked,USA,Hawaii,Swimming from fishing boat setting nets,M,40,"FATAL, left arm severed below the elbow ",Y,
Aug,1952,Provoked,ITALY,Teramo,Fishing,F,19,Multiple injuries PROVOKED INCIDENT,Y,02h00
Jul,1952,Provoked,USA,South Carolina,Fishing,M,43,Finger bitten by hooked shark PROVOKED INCIDENT,N,
Jul,1952,Provoked,USA,South Carolina,Fishing,M,34,Thumb bitten by hooked shark PROVOKED INCIDENT,N,
Jul,1952,Unprovoked,USA,Puerto Rico,"Spearfishing, carrying fish on spear",M,0,Leg lacerated & bone fractured ,N,11h00
Apr,1952,Provoked,SUDAN,Red Sea State,Spearfishing,M,0,Right forearm lacerated by speared shark PROVOKED INCIDENT,N,P.M.
Dec,1951,Provoked,AUSTRALIA,New South Wales,Spearfishing,M,18,Speared shark lacerated left leg above ankle  PROVOKED INCIDENT,N,
Dec,1951,Unprovoked,AUSTRALIA,New South Wales,Treading water,M,21,FATAL,Y,16h00
Nov,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,23,Thigh bruised & abraded,N,13h00
Nov,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,24,"Leg severed below knee, defense wounds on hand",N,17h15
Oct,1951,Unprovoked,AUSTRALIA,Queensland,Swimming,M,42,"FATAL, leg severed, shark dragged him through hole in protective net",Y,19h10
Aug,1951,Unprovoked,GREECE,Corfu Island,Swimming,M,18,Injured but survived,N,
Aug,1951,Unprovoked,GREECE,Corfu Island,Swimming,F,16,"FATAL, body not recovered Another man was also injured by the shark at same time (see below)",Y,
Jul,1951,Unprovoked,unknown,,Fell overboard,M,40,"""Molested by shark that nibbled his bare feet"",  rescued 30 hours later.",N,Afternoon
Jun,1951,Unprovoked,FRENCH POLYNESIA,Tuamotus,Spearfishing,M,39,Right thumb bitten,N,11h00
Feb,1951,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Body surfing,M,31,"Leg bitten, defense wounds on hands",N,12h15
Feb,1951,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,14,Leg bitten,N,
Jan,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,19,"FATAL, right thigh bitten, leg severed at knee",Y,16h25
Dec,1950,Unprovoked,AUSTRALIA,Queensland,Paddling a surfboat,M,19,"No injury, shark bit oar",N,
Dec,1950,Unprovoked,AUSTRALIA,Queensland,Treading water,M,20,"FATAL, lower abdomen severely bitten & his left leg was severed",Y,16h15
Nov,1950,Provoked,AUSTRALIA,Northern Territory,Diving ,M,17,"Minor injury to hand and groin from shark ""caught on his fishing spear"" PROVOKED INCIDENT",N,
Nov,1950,Unprovoked,AUSTRALIA,Queensland,Body surfing,M,21,Part of buttocks & fingers severed,N,17h15
Nov,1950,Unprovoked,AUSTRALIA,Queensland,Paddling a canoe,M,18,"No injury to occupants, shark holed canoet",N,
Oct,1950,Unprovoked,USA,California,Body surfing / treading water,M,31,Right leg lacerated,N,12h00
Oct,1950,Unprovoked,AUSTRALIA,Queensland,Fishing,M,25,Lacerations to right thumb and knee,N,Night
Aug,1950,Provoked,EL SALVADOR, La Libertad,Jerked overboard while pole fishing for tuna,M,27,Left thigh bitten by hooked shark PROVOKED INCIDENT,N,08h30
Jul,1950,Unprovoked,JAPAN,Sago Prefecture,Swimming,M,19,FATAL,Y,P.M.
Jul,1950,Unprovoked,CUBA,Caribbean Sea,Swept off deck of S.S.Frontenac enroute from West Indies to US,M,30,Found at 21h30 by searchlight. Had been constantly harassed by sharks & had numerous lacerations,N,18h15 to 21h30
Jul,1950,Unprovoked,USA,Texas,Swimming,M,11,Laceration to leg,N,
Jul,1950,Unprovoked,USA,Florida,"Goggle-diving for seaweeds, but standing in water",M,21,Shallow lacerations on back of right thigh,N,
Jun,1950,Unprovoked,USA,New York,Swimming ,M,16,"Gashes & lacerations on legs, foot lacerated.",N,
Jun,1950,Unprovoked,USA,Florida,Survived crash of two-engine  C-46 transport plane carrying 62 migrant workers from Puerto Rico to USA ,M,25,"FATAL, bitten five times. Other survivors fought off sharks for 10 hours. One survivor's arm severed by a shark.",Y,09h00
Feb,1950,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Body surfing,M,14,"FATAL, body not recovered ",Y,14h30
Dec,1949,Unprovoked,AUSTRALIA,Victoria,Lying on the bottom of a 16' dinghy,M,35,"No injury,     Shark landed on top of him, knocked him back down 3 times",N,
Nov,1949,Unprovoked,AUSTRALIA,New South Wales,Free diving or wading back to shore,M,36,Left arm bitten ,N,Afternoon
Aug,1949,Unprovoked,AUSTRALIA,Queensland,Swimming,M,21,Abdomen & chest abraded,N,13h20
Aug,1949,Unprovoked,AUSTRALIA,Queensland,Swimming,M,34,"FATAL, right leg, thigh & fingers lacerated ",Y,13h20
Aug,1949,Unprovoked,AUSTRALIA,Tasmania,Swimming near shore,M,18,Hip lacerated,N,16h00
Jul,1949,Unprovoked,USA,South Carolina,Floating on his back,M,16,"Abdomen abraded, thigh lacerated",N,15h00
Jul,1949,Provoked,USA,California,Fishing,M,16,Right hand bitten by hooked shark being pulled onboard PROVOKED INCIDENT,N,
Apr,1949,Unprovoked,AUSTRALIA,Queensland,Bathing in water 0.9 m deep,M,13,"FATAL, left leg severed",Y,13h30
Jan,1949,Unprovoked,AUSTRALIA,New South Wales,Lifesaving exhibition,M,20,FATAL,Y,15h00
Jan,1949,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,32,"No injury, chased by 3 sharks",,Afternoon
Dec,1948,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,17,"FATAL, disappeared while swimming  ",Y,
Dec,1948,Unprovoked,AUSTRALIA,Queensland,"Treading water, waiting for a wave",M,28,"FATAL, left hand severed, left leg arm bitten, tissue removed hip to knee  ",Y,11h30
Sep,1948,Unprovoked,GREECE,Attica,Swimming,M,17,FATAL,Y,16h00
Aug,1948,Provoked,BAHAMAS,Bimini Islands,Spearing a shark,M,41,Shark that he speared bit his calf     PROVOKED INCIDENT,N,
Feb,1948,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,16,"FATAL, right thigh & leg bitten ",Y,
Dec,1947,Unprovoked,AUSTRALIA,New South Wales,Fishing,M,0,Leg gashed,N,P.M.
Nov,1947,Unprovoked,AUSTRALIA,New South Wales,Fishing from surf ski,M,17,"No injury, ski bumped",N,Dusk
Nov,1947,Unprovoked,AUSTRALIA,New South Wales,Fishing from surf ski,M,16,"No injury, ski bumped",N,Dusk
Nov,1947,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,12,"FATAL, leg severed at knee  ",Y,16h00
Nov,1947,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,13,Thighs & knee lacerated,N,16h00
Aug,1947,Unprovoked,USA,Florida,Swimming,M,20,"FATAL, calf bitten, leg surgically amputated  ",Y,A.M.
Jul,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,20,Right thigh lacerated,N,Morning
Jun,1947,Unprovoked,USA,Hawaii,Fishing,M,35,"Left forearm, arm & leg lacerated",N,10h30
Apr,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,21,Ankle & shin lacerated,N,12h00
Apr,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Body surfing,M,14,"Thigh severely lacerated, shin & calf lacerated",N,17h30
Jan,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,18,Flexed left leg lacerated,N,15h50
Aug,1946,Unprovoked,AUSTRALIA,Queensland,Swimming after a tennis ball,M,30,"FATAL, body not recovered",Y,15h20
Jul,1946,Unprovoked,IRAN,Khuzestan Province,Swimming ,M,12,"Left Achilles tendon severed, calf muscles severely lacerated",N,
Apr,1946,Unprovoked,AUSTRALIA,Queensland,Swimming,M,17,FATAL,Y,13h30
Feb,1946,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,21,Right arm severely lacerated,N,16h00
Feb,1946,Unprovoked,AUSTRALIA,Western Australia,Standing,M,18,"Leg bitten, surgically amputated",N,12h15
Feb,1946,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming ,M,18,Flexed right  knee bitten,N,09h15
Jan,1946,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,15,Knee & calf lacerated,N,17h15
Jan,1946,Unprovoked,SOUTH AFRICA,Western Cape Province,Jumping in swells,M,18,Foot bitten,N,12h00
Jan,1946,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Body surfing,M,24,Calf lacerated,N,A.M.
Aug,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming ,M,19,"FATAL, body not recovered",Y,14h00
Jul,1944,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,17,"FATAL, body not recovered",Y,16h30
Feb,1944,Unprovoked,SOUTH AFRICA,Western Cape Province,Treading water,M,0,Foot & ankle lacerated,N,>14h30
Jan,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Body surfing,M,22,"FATAL, right thigh lacerated, femoral artery severed ",Y,13h15
Jan,1944,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,14,"Both legs bitten, one surgically amputated",N,17h00
Jan,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,26,"FATAL, leg bitten knee to ankle & posterior tibial artery severed; died of toxemia 2 days later ",Y,17h50
Dec,1943,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,17,"FATAL, abdomen, buttock & thigh lacerated  ",Y,11h30
Sep,1943,Unprovoked,PANAMA,Gulf of Panama,Dived overboard to check propeller of US Navy motor torpedo boat,M,20,"FATAL, left leg  & shoulder bitten  ",Y,14h35
Jul,1943,Unprovoked,MEXICO,Veracruz,Swimming,M,68,"No injury, a shark made a threat display",,Between 11h00 & 12h00
Jun,1943,Unprovoked,AUSTRALIA,Tasmania,Fishing for cod,M,18,"No injury to occupant, shark grabbed rudder and dragged the dinghy stern-first",N,
Dec,1942,Unprovoked,AUSTRALIA,New South Wales,Dog paddling or standing,F,15,"FATAL, legs bitten ",Y,10h50
Nov,1942,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,U-177 torpedoed & sank the troopship Nova Scotia,M,0,"192 survived, but 750 perished. Many were taken by sharks, including Levine",Y,09h30
Nov,1942,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming ,M,18,"FATAL, body not recovered",Y,12h30
Sep,1942,Unprovoked,AUSTRALIA,Queensland,Treading water,M,24,"Right foot severed & calf removed, leg  surgically amputated below the knee",N,16h30
Jul,1942,Provoked,ITALY,Liguria,Sculling,M,20,"After he hit the shark with an oar, the shark bit the oar and overturned the boat  PROVOKED INCIDENT",N,
Jan,1942,Unprovoked,AUSTRALIA,New South Wales,Swimming,F,28,"FATAL, bitten in two  ",Y,15h00
Dec,1941,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,10,Right ankle bitten,N,Night
Nov,1941,Unprovoked,unknown,Off Libya,HMAS Parramatta torpedoed & sunk by the U-559,M,23,Right hand severed,N,
Jun,1941,Provoked,USA,New York,Fishing from 32' boat,M,43,Left hand bitten as he tried to put rope around shark's tail PROVOKED INCIDENT,N,14h00
Jan,1941,Unprovoked,unknown,In Convoy OB 274,Rescuing seaman after ship sunk by German raider,M,19,Clothing torn by sharks,N,19h55
Dec,1940,Unprovoked,AUSTRALIA,New South Wales,Standing on sandbank,M,23,"FATAL, injuries to lower back ",Y,09h00
Dec,1940,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,17,"FATAL, multiple injuries to legs & buttocks ",Y,10h00
Sep,1940,Unprovoked,PANAMA,Panama Bay (Pacific Ocean),Bathing,M,18,FATAL,Y,
Feb,1940,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,17,"FATAL, left thigh & knee bitten ",Y,16h30
Feb,1940,Unprovoked,AUSTRALIA,New South Wales,Wading,M,55,"FATAL, injuries to both arms  ",Y,14h00
Jan,1940,Unprovoked,AUSTRALIA,Queensland,Dived into the water,M,17,Shoulder nipped,N,
Jan,1940,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,13,"FATAL, left leg severed  ",Y,10h40
Jan,1940,Unprovoked,AUSTRALIA,Queensland,Swimming,M,22,Chest lacerated,N,Afternoon
Jan,1940,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming ,M,18,"FATAL, leg & thigh bitten  ",Y,16h00
Dec,1939,Unprovoked,AUSTRALIA,Queensland,Swimming ,M,20,"FATAL, left foot & right leg bitten, later surgically amputated  ",Y,12h15
Jul,1939,Provoked,BAHAMAS,Andros Islands,"Dress diving, filming shark & pulling it through the water for a motion picture scene",M,38,Minor injury to shoulder & back PROVOKED INCIDENT,N,12h00
Jul,1939,Provoked,USA,Texas,Seine netting,M,0,Leg bitten by snared shark PROVOKED INCIDENT,N,Morning
Jan,1939,Unprovoked,AUSTRALIA,New South Wales,Scooping prawns,M,11,No injury,N,
Oct,1938,Provoked,AUSTRALIA,Queensland,Fishing,M,18,Laceration to left foot & ankle by netted shark PROVOKED INCIDENT,N,Afternoon
Jan,1938,Unprovoked,AUSTRALIA,New South Wales,Diving off jetty,M,24,Superficial lacerations on feet & toes,,Afternoon
Nov,1937,Unprovoked,AUSTRALIA,Torres Strait ,Diving for trochus,M,17,FATAL,Y,
Oct,1937,Unprovoked,AUSTRALIA,Queensland ,Swimming ,M,25,FATAL,Y,17h30
Oct,1937,Unprovoked,AUSTRALIA,Queensland,Swimming ,M,18,FATAL,Y,17h30
Oct,1937,Unprovoked,AUSTRALIA,New South Wales,Swimming near jetty,M,16,Tooth imprints on torso,N,
Aug,1937,Unprovoked,AUSTRALIA,Torres Strait,"Diving from the lugger San, operated by the Protector of the Aborigines",M,38,"Head, neck & shoulder bitten (In 1918, he was also bitten by a shark off Cairns)",N,11h00
Jun,1937,Unprovoked,USA,Texas,Swimming,M,14,FATAL,Y,Night
Feb,1937,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,32,"FATAL, buttocks, ankle & right elbow bitten ",Y,15h20
Feb,1937,Provoked,AUSTRALIA,Queensland,Fishing,M,20,Left shoulder bitten by netted shark PROVOKED INCIDENT,N,
Jan,1937,Provoked,AUSTRALIA,New South Wales,Holding shark's tail ,M,18,Bitten on forearm PROVOKED INCIDENT,N,
Dec,1936,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,15,"FATAL, leg severed at knee",Y,11h30
Dec,1936,Unprovoked,AUSTRALIA,Victoria,Fishing,M,50,"FATAL, his 2.4 m dinghy was found with 2' x 3' hole in its side & tooth fragments embedded in the planking",Y,
Jul,1936,Unprovoked,USA,Massachusetts,Swimming crawl stroke,M,16,"FATAL, finger severed, thigh bitten He died during the surgical amputation of his leg   ",Y,15h30
Jun,1936,Unprovoked,AUSTRALIA,Torres Strait,"Diving for trochus , but swimming on surface",M,16,FATAL,Y,
Apr,1936,Unprovoked,AUSTRALIA,Queensland,Diving for trochus,M,16,"Arm & back bitten, heel lacerated",N,10h00
Feb,1936,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,14,"FATAL, taken by shark, body not recovered. Twenty months later, in October 1937, meshing (setting anti-shark gill nets) began  at metropolitan beaches",Y,15h00
Jan,1936,Unprovoked,AUSTRALIA,South Australia,"Swimming. Passer-by, Len Bedford, heard him shriek , saw shark leap from the water & swimmer disappeared",M,13,FATAL ,Y,18h00
Sep,1935,Unprovoked,USA,North Carolina,Swimming,M,38,"FATAL, thigh bitten ",Y,20h30
Aug,1935,Unprovoked,AUSTRALIA,Queensland,"Fell overboard, hanging onto lifebuoy",M,38,"FATAL. His body was not recovered, but about 3 weeks later 2 sharks were caught with human remains, thought to be those of Quinn",Y,Night
Jul,1935,Unprovoked,CROATIA,Adriatic Sea,Swimming,F,22,FATAL,Y,15h00
Jun,1935,Unprovoked,USA,New Jersey,"Fishing for bluefish, shark leapt into dory",M,31,Arm lacerated by a shark that leapt onto boat ,N,
Feb,1935,Unprovoked,AUSTRALIA,New South Wales,Surfing (pneumatic surfboard),M,20,"Thigh lacerated, abrasions",N,17h30
Dec,1934,Unprovoked,AUSTRALIA,New South Wales,Splashing,F,13,Hands severed,N,20h15
Dec,1934,Unprovoked,AUSTRALIA,New South Wales,Swimming (lead swimmer in race),M,19,"FATAL, left leg bitten ",Y,16h30
Dec,1934,Unprovoked,AUSTRALIA,New South Wales,Taken as he dived into the water,M,14,FATAL,Y,13h00
Oct,1934,Unprovoked,AUSTRALIA,New South Wales,Swimming & splashing,M,12,Leg injured,N,13h00
Aug,1934,Unprovoked,CROATIA,Adriatic Sea,Swimming,F,18,FATAL,Y,
Jun,1934,Provoked,AUSTRALIA,New South Wales,Fishing,M,0,Hand bitten while landing shark PROVOKED INCIDENT,N,Night
Apr,1934,Unprovoked,AUSTRALIA,Queensland,Body surfing,M,34,Leg lacerated & punctured,N,09h30
Apr,1934,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming ,M,12,Right thigh lacerated,N,12h00
Apr,1934,Unprovoked,AUSTRALIA,New South Wales,Swimming in waist-deep water ,M,15,"FATAL, right leg lacerated",Y,12h30
Feb,1934,Unprovoked,AUSTRALIA,Torres Strait,Splashing in water ,M,0,"Lacerated knee & foot, deep puncture wounds",N,12h00
Jan,1934,Unprovoked,AUSTRALIA,New South Wales,Swimming on sandbar adjacent to channel,M,22,Severely lacerated  right leg.  Later surgically amputated & survived despite gas gangrene,N,15h30
Nov,1933,Unprovoked,AUSTRALIA,Queensland,Pearl diving,M,17,"Hand badly injured, right arm surgically amputated above wrist",N,
Jun,1933,Unprovoked,USA,South Carolina,Sitting in 3' of water,M,15,Right knee & left leg bitten,N,
Apr,1933,Unprovoked,USA,Florida,Swimming,M,24,FATAL,Y,
Jan,1933,Unprovoked,AUSTRALIA,Queensland,Swimming,M,38,Severe abdominal wounds FATAL (Note: 14 days earlier a dog was bitten in two by a large shark),Y,17h30
Oct,1932,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,24,"Torso bitten with pneumothorax, slight lacerations on left hand",N,11h00
Jun,1932,Provoked,USA,New Jersey,Fishing,M,32,Knee bitten by boated shark PROVOKED INCIDENT,N,
Jan,1932,Unprovoked,AUSTRALIA,Queensland,Swimming,M,0,Thigh bitten,N,Afternoon
Nov,1931,Unprovoked,AUSTRALIA,Torres Strait,Diving for trochus from lugger,M,45,Left foot acerated,N,
Sep,1931,Unprovoked,USA,Florida,Swimming ,F,20,Right thigh & calf lacerated,N,
Aug,1931,Unprovoked,CUBA,Havana Province,Swimming,M,18,FATAL  (Wire netting installed at local beaches after this incident.),Y,FATAL  (Wire netting installed at local beaches after this incident.)
